07/04/2016;005;A;AFN;0,05375000;0,05392000;68,48000000;68,68000000
07/04/2016;009;A;ETB;0,16930000;0,17240000;21,41000000;21,81000000
07/04/2016;015;A;THB;0,10480000;0,10490000;35,18000000;35,21000000
07/04/2016;020;A;PAB;3,69150000;3,69210000;1,00000000;1,00000000
07/04/2016;026;A;VEF;0,36920000;0,37010000;9,97500000;10,00000000
07/04/2016;030;A;BOB;0,53970000;0,54780000;6,74000000;6,84000000
07/04/2016;035;A;GHS;0,95390000;0,96650000;3,82000000;3,87000000
07/04/2016;040;A;CRC;0,00683300;0,00696300;530,27000000;540,27000000
07/04/2016;045;A;SVC;0,42270000;0,42330000;8,72220000;8,73220000
07/04/2016;051;A;NIO;0,12980000;0,13340000;27,68000000;28,43000000
07/04/2016;055;A;DKK;0,56480000;0,56500000;6,53480000;6,53560000
07/04/2016;060;A;ISK;0,02982000;0,02987000;123,61000000;123,78000000
07/04/2016;065;A;NOK;0,44320000;0,44350000;8,32430000;8,32930000
07/04/2016;070;A;SEK;0,45270000;0,45290000;8,15150000;8,15450000
07/04/2016;075;A;CZK;0,15550000;0,15560000;23,72200000;23,74500000
07/04/2016;090;A;GMD;0,08549000;0,08753000;42,18000000;43,18000000
07/04/2016;095;A;DZD;0,03412000;0,03429000;107,66200000;108,20000000
07/04/2016;100;A;KWD;12,23570000;12,24980000;0,30140000;0,30170000
07/04/2016;105;A;BHD;9,78920000;9,79340000;0,37700000;0,37710000
07/04/2016;115;A;IQD;0,00315700;0,00316300;1167,40000000;1169,40000000
07/04/2016;125;A;JOD;5,21030000;5,21630000;0,70780000;0,70850000
07/04/2016;130;A;LYD;2,69350000;2,70380000;1,36550000;1,37050000
07/04/2016;132;A;MKD;0,06810000;0,06837000;54,00000000;54,21000000
07/04/2016;133;A;RSD;0,03419000;0,03425000;107,79000000;107,98000000
07/04/2016;134;A;SDG;0,60220000;0,60830000;6,07000000;6,13000000
07/04/2016;135;A;TND;1,83540000;1,83840000;2,00830000;2,01130000
07/04/2016;136;A;SSP;0,11460000;0,11630000;31,76000000;32,21000000
07/04/2016;138;B;SDR;5,20130000;5,20220000;1,40900000;1,40900000
07/04/2016;139;A;MAD;0,38160000;0,38470000;9,59800000;9,67500000
07/04/2016;145;A;AED;1,00490000;1,00530000;3,67260000;3,67340000
07/04/2016;148;A;STD;0,00016670;0,00017710;20850,00000000;22148,00000000
07/04/2016;150;B;AUD;2,76860000;2,77200000;0,75000000;0,75080000
07/04/2016;155;A;BSD;3,69150000;3,69210000;1,00000000;1,00000000
07/04/2016;160;A;BMD;3,69150000;3,69210000;1,00000000;1,00000000
07/04/2016;165;A;CAD;2,80360000;2,80510000;1,31620000;1,31670000
07/04/2016;170;A;GYD;0,01771000;0,01792000;205,98000000;208,44000000
07/04/2016;173;A;NAD;0,24350000;0,24360000;15,15900000;15,16150000
07/04/2016;175;A;BBD;1,83660000;1,84610000;2,00000000;2,01000000
07/04/2016;180;A;BZD;1,83660000;1,86470000;1,98000000;2,01000000
07/04/2016;185;A;BND;2,72980000;2,73230000;1,35130000;1,35230000
07/04/2016;190;A;KYD;4,44760000;4,50260000;0,82000000;0,83000000
07/04/2016;195;A;SGD;2,73000000;2,73120000;1,35180000;1,35220000
07/04/2016;197;B;CLF;139,82660000;139,84940000;37,87800000;37,87800000
07/04/2016;200;B;FJD;1,76160000;1,79880000;0,47720000;0,48720000
07/04/2016;205;A;HKD;0,47590000;0,47600000;7,75690000;7,75720000
07/04/2016;210;A;TTD;0,56020000;0,56460000;6,53950000;6,58950000
07/04/2016;215;A;XCD;1,35720000;1,37250000;2,69000000;2,72000000
07/04/2016;220;A;USD;3,69150000;3,69210000;1,00000000;1,00000000
07/04/2016;230;A;JMD;0,03025000;0,03043000;121,32000000;122,02000000
07/04/2016;235;A;LRD;0,03886000;0,04102000;90,00000000;95,00000000
07/04/2016;245;B;NZD;2,49910000;2,50140000;0,67700000;0,67750000
07/04/2016;250;B;SBD;0,46400000;0,47150000;0,12570000;0,12770000
07/04/2016;255;A;SRD;0,72380000;0,73110000;5,05000000;5,10000000
07/04/2016;260;A;VND;0,00016530;0,00016590;22260,00000000;22330,00000000
07/04/2016;275;A;AMD;0,00763900;0,00767200;481,25000000;483,25000000
07/04/2016;295;A;CVE;0,03810000;0,03854000;95,79000000;96,89000000
07/04/2016;325;A;ANG;2,06230000;2,08590000;1,77000000;1,79000000
07/04/2016;328;A;AWG;2,03950000;2,06260000;1,79000000;1,81000000
07/04/2016;345;A;HUF;0,01346000;0,01348000;273,97000000;274,30000000
07/04/2016;363;A;CDF;0,00396100;0,00404800;912,00000000;932,00000000
07/04/2016;365;A;BIF;0,00236800;0,00239900;1539,00000000;1559,00000000
07/04/2016;368;A;KMF;0,00849500;0,00851600;433,55000000;434,55000000
07/04/2016;370;A;XAF;0,00625000;0,00641400;575,60000000;590,60000000
07/04/2016;372;A;XOF;0,00621900;0,00641400;575,60000000;593,60000000
07/04/2016;380;A;XPF;0,03511000;0,03541000;104,26000000;105,14000000
07/04/2016;390;A;DJF;0,02067000;0,02092000;176,50000000;178,60000000
07/04/2016;398;A;GNF;0,00047970;0,00049260;7495,00000000;7695,00000000
07/04/2016;406;A;MGA;0,00115200;0,00116700;3165,00000000;3205,00000000
07/04/2016;420;A;RWF;0,00475600;0,00480000;769,18000000;776,18000000
07/04/2016;425;A;CHF;3,86500000;3,86650000;0,95490000;0,95510000
07/04/2016;440;A;HTG;0,05853000;0,06020000;61,32780000;63,07210000
07/04/2016;450;A;PYG;0,00065940;0,00066080;5587,18000000;5598,31000000
07/04/2016;460;A;UAH;0,14300000;0,14320000;25,79000000;25,81000000
07/04/2016;470;A;JPY;0,03418000;0,03419000;107,98000000;108,01000000
07/04/2016;482;A;GEL;1,60850000;1,63730000;2,25500000;2,29500000
07/04/2016;490;A;ALL;0,03015000;0,03039000;121,48000000;122,45000000
07/04/2016;495;A;HNL;0,16300000;0,16370000;22,55000000;22,65000000
07/04/2016;500;A;SLL;0,00091650;0,00093990;3928,00000000;4028,00000000
07/04/2016;503;A;MDL;0,18790000;0,18890000;19,54150000;19,64150000
07/04/2016;506;A;RON;0,94020000;0,94170000;3,92050000;3,92620000
07/04/2016;510;A;BGN;2,14170000;2,14250000;1,72330000;1,72360000
07/04/2016;530;B;GIP;5,21060000;5,21320000;1,41150000;1,41200000
07/04/2016;535;A;EGP;0,41570000;0,41580000;8,87990000;8,88000000
07/04/2016;540;B;GBP;5,19760000;5,20030000;1,40800000;1,40850000
07/04/2016;545;B;FKP;5,21060000;5,21510000;1,41150000;1,41250000
07/04/2016;560;A;LBP;0,00244000;0,00245000;1507,00000000;1513,00000000
07/04/2016;570;B;SHP;5,29100000;5,29930000;1,43330000;1,43530000
07/04/2016;575;A;SYP;0,01683000;0,01688000;218,70000000;219,30000000
07/04/2016;585;A;SZL;0,24310000;0,24320000;15,18200000;15,18700000
07/04/2016;603;A;LSL;0,24300000;0,24350000;15,16560000;15,19160000
07/04/2016;608;A;TMT;1,07350000;1,10580000;3,33880000;3,43880000
07/04/2016;622;A;MZN;0,07254000;0,07284000;50,69000000;50,89000000
07/04/2016;625;A;ERN;0,22310000;0,23000000;16,05000000;16,55000000
07/04/2016;630;A;NGN;0,01854000;0,01855000;199,00000000;199,10000000
07/04/2016;635;A;AOA;0,02259000;0,02278000;162,08200000;163,43200000
07/04/2016;640;A;TWD;0,11390000;0,11390000;32,40400000;32,41400000
07/04/2016;642;A;TRY;1,29160000;1,29280000;2,85600000;2,85800000
07/04/2016;660;A;PEN;1,08570000;1,08720000;3,39600000;3,40000000
07/04/2016;665;A;BTN;0,05553000;0,05555000;66,46250000;66,47250000
07/04/2016;670;A;MRO;0,01064000;0,01089000;339,00000000;347,00000000
07/04/2016;680;B;TOP;1,62200000;1,73680000;0,43940000;0,47040000
07/04/2016;685;A;MOP;0,46140000;0,46240000;7,98500000;8,00000000
07/04/2016;706;A;ARS;0,25410000;0,25430000;14,52000000;14,52500000
07/04/2016;715;A;CLP;0,00541300;0,00541700;681,63000000;681,92000000
07/04/2016;720;A;COP;0,00118600;0,00118700;3109,76000000;3111,76000000
07/04/2016;725;A;CUP;3,69150000;3,69210000;1,00000000;1,00000000
07/04/2016;730;A;DOP;0,08009000;0,08072000;45,74000000;46,09000000
07/04/2016;735;A;PHP;0,07976000;0,07981000;46,26000000;46,28000000
07/04/2016;741;A;MXN;0,20600000;0,20610000;17,91270000;17,91830000
07/04/2016;745;A;UYU;0,11760000;0,11780000;31,35000000;31,40000000
07/04/2016;755;B;BWP;0,33410000;0,34150000;0,09050000;0,09250000
07/04/2016;760;A;MWK;0,00543000;0,00547100;674,89000000;679,89000000
07/04/2016;766;A;ZMW;0,37440000;0,37520000;9,84000000;9,86000000
07/04/2016;770;A;GTQ;0,47800000;0,47830000;7,72000000;7,72300000
07/04/2016;775;A;MMK;0,00309700;0,00312400;1182,00000000;1192,00000000
07/04/2016;778;B;PGK;1,15540000;1,21100000;0,31300000;0,32800000
07/04/2016;779;A;HRK;0,55950000;0,55980000;6,59490000;6,59760000
07/04/2016;780;A;LAK;0,00045290;0,00045580;8100,00000000;8150,00000000
07/04/2016;785;A;ZAR;0,24350000;0,24370000;15,15250000;15,15750000
07/04/2016;795;A;CNY;0,57090000;0,57150000;6,45990000;6,46600000
07/04/2016;796;A;CNH;0,56920000;0,56940000;6,48470000;6,48560000
07/04/2016;800;A;QAR;1,01360000;1,01400000;3,64130000;3,64180000
07/04/2016;805;A;OMR;9,57840000;9,59730000;0,38470000;0,38540000
07/04/2016;810;A;YER;0,01475000;0,01477000;250,00000000;250,30000000
07/04/2016;815;A;IRR;0,00012230;0,00012240;30170,00000000;30175,00000000
07/04/2016;820;A;SAR;0,98400000;0,98490000;3,74880000;3,75150000
07/04/2016;825;A;KHR;0,00091810;0,00092740;3981,00000000;4021,00000000
07/04/2016;828;A;MYR;0,94220000;0,94400000;3,91100000;3,91800000
07/04/2016;829;A;BYR;0,00018340;0,00018430;20030,00000000;20130,00000000
07/04/2016;830;A;RUB;0,05414000;0,05415000;68,17680000;68,18580000
07/04/2016;835;A;TJS;0,47130000;0,47200000;7,82220000;7,83220000
07/04/2016;840;A;MUR;0,10480000;0,10570000;34,92000000;35,22000000
07/04/2016;845;A;NPR;0,03455000;0,03488000;105,86000000;106,86000000
07/04/2016;850;A;SCR;0,27470000;0,27990000;13,18880000;13,43880000
07/04/2016;855;A;LKR;0,02548000;0,02555000;144,50000000;144,90000000
