29/04/2016;005;A;AFN;0,05038000;0,05054000;68,28000000;68,48000000
29/04/2016;009;A;ETB;0,15750000;0,16130000;21,40000000;21,90000000
29/04/2016;015;A;THB;0,09872000;0,09885000;34,91000000;34,95000000
29/04/2016;020;A;PAB;3,45020000;3,45080000;1,00000000;1,00000000
29/04/2016;026;A;VEF;0,34500000;0,34590000;9,97500000;10,00000000
29/04/2016;030;A;BOB;0,49360000;0,50450000;6,84000000;6,99000000
29/04/2016;035;A;GHS;0,90200000;0,90690000;3,80500000;3,82500000
29/04/2016;040;A;CRC;0,00637700;0,00649900;531,00000000;541,00000000
29/04/2016;045;A;SVC;0,39510000;0,39560000;8,72200000;8,73200000
29/04/2016;051;A;NIO;0,11840000;0,12160000;28,38000000;29,13000000
29/04/2016;055;A;DKK;0,53020000;0,53040000;6,50600000;6,50680000
29/04/2016;060;A;ISK;0,02817000;0,02824000;122,19000000;122,49000000
29/04/2016;065;A;NOK;0,42740000;0,42810000;8,06090000;8,07280000
29/04/2016;070;A;SEK;0,42940000;0,42960000;8,03180000;8,03480000
29/04/2016;075;A;CZK;0,14580000;0,14600000;23,64100000;23,66000000
29/04/2016;090;A;GMD;0,07957000;0,08244000;41,86000000;43,36000000
29/04/2016;095;A;DZD;0,03155000;0,03179000;108,55040000;109,34470000
29/04/2016;100;A;KWD;11,44720000;11,47970000;0,30060000;0,30140000
29/04/2016;105;A;BHD;9,15170000;9,15330000;0,37700000;0,37700000
29/04/2016;115;A;IQD;0,00295500;0,00296000;1165,70000000;1167,70000000
29/04/2016;125;A;JOD;4,86970000;4,87540000;0,70780000;0,70850000
29/04/2016;130;A;LYD;2,52240000;2,53210000;1,36280000;1,36780000
29/04/2016;132;A;MKD;0,06250000;0,06334000;54,48000000;55,20000000
29/04/2016;133;A;RSD;0,03222000;0,03226000;106,98000000;107,08000000
29/04/2016;134;A;SDG;0,56650000;0,56850000;6,07000000;6,09000000
29/04/2016;135;A;TND;1,72040000;1,72140000;2,00470000;2,00550000
29/04/2016;136;A;SSP;0,10470000;0,10620000;32,50000000;32,95000000
29/04/2016;138;B;SDR;4,89000000;4,89080000;1,41730000;1,41730000
29/04/2016;139;A;MAD;0,35800000;0,36030000;9,57860000;9,63630000
29/04/2016;145;A;AED;0,93920000;0,93970000;3,67240000;3,67340000
29/04/2016;148;A;STD;0,00015640;0,00016620;20768,00000000;22057,00000000
29/04/2016;150;B;AUD;2,62590000;2,62710000;0,76110000;0,76130000
29/04/2016;155;A;BSD;3,45020000;3,45080000;1,00000000;1,00000000
29/04/2016;160;A;BMD;3,45020000;3,45080000;1,00000000;1,00000000
29/04/2016;165;A;CAD;2,74870000;2,75010000;1,25480000;1,25520000
29/04/2016;170;A;GYD;0,01655000;0,01675000;205,98000000;208,44000000
29/04/2016;173;A;NAD;0,24220000;0,24270000;14,22100000;14,24600000
