20/11/2014;005;A;AFN;0,04445000;0,04447000;57,23000000;57,23000000
20/11/2014;009;A;ETB;0,12590000;0,12720000;20,00200000;20,20200000
20/11/2014;015;A;THB;0,07747000;0,07754000;32,82000000;32,84000000
20/11/2014;020;A;PAB;2,54400000;2,54500000;1,00000000;1,00000000
20/11/2014;026;A;VEF;0,40380000;0,40500000;6,28420000;6,30000000
20/11/2014;030;A;BOB;0,36550000;0,37100000;6,86000000;6,96000000
20/11/2014;035;A;GHS;0,79250000;0,79780000;3,19000000;3,21000000
20/11/2014;040;A;CRC;0,00466500;0,00479800;530,38000000;545,38000000
20/11/2014;045;A;SVC;0,29070000;0,29110000;8,74150000;8,75150000
20/11/2014;051;A;NIO;0,09422000;0,09695000;26,25000000;27,00000000
20/11/2014;055;A;DKK;0,42880000;0,42900000;5,93190000;5,93290000
20/11/2014;060;A;ISK;0,02066000;0,02071000;122,88000000;123,14000000
20/11/2014;065;A;NOK;0,37660000;0,37700000;6,75000000;6,75500000
20/11/2014;070;A;SEK;0,34390000;0,34420000;7,39330000;7,39830000
20/11/2014;075;A;CZK;0,11540000;0,11550000;22,03100000;22,04500000
20/11/2014;090;A;GMD;0,05835000;0,05974000;42,60000000;43,60000000
20/11/2014;095;A;DZD;0,02989000;0,03002000;84,77600000;85,12600000
20/11/2014;100;A;KWD;8,73330000;8,75470000;0,29070000;0,29130000
20/11/2014;105;A;BHD;6,74800000;6,75070000;0,37700000;0,37700000
20/11/2014;115;A;IQD;0,00218700;0,00219100;1161,50000000;1163,50000000
20/11/2014;125;A;JOD;3,59880000;3,60380000;0,70620000;0,70690000
20/11/2014;130;A;LYD;2,12040000;2,13010000;1,19480000;1,19980000
20/11/2014;132;A;MKD;0,05162000;0,05182000;49,11000000;49,28000000
20/11/2014;133;A;RSD;0,02651000;0,02661000;95,63000000;95,98000000
20/11/2014;134;A;SDG;0,44480000;0,44890000;5,67000000;5,72000000
20/11/2014;135;A;TND;1,38960000;1,39250000;1,82770000;1,83070000
20/11/2014;136;A;SSP;0,63600000;0,84830000;3,00000000;4,00000000
